ID,label,Name company,Freight departure date,Delivery number,Delivery location,Cargo vehicle,Loading point (GPS lat),Loading point (GPS long),Tree species,Assortment,Lumber quantity,Length,Import,Export,National Trade,Certification
832,F1L832,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
833,F1L833,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,42,5,no,no,yes,no
834,F1L834,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,24,5,no,no,yes,no
835,F1L835,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
836,F1L836,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
837,F1L837,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,17,5,no,no,yes,no
838,F1L838,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
839,F1L839,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,23,5,no,no,yes,no
840,F1L840,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,42,5,no,no,yes,no
841,F1L841,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,3,5,no,no,yes,no
842,F1L842,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
843,F1L843,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,22,5,no,no,yes,no
844,F1L844,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,37,5,no,no,yes,no
845,F1L845,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
846,F1L846,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,1,5,no,no,yes,no
847,F1L847,WoodCargo,01-Mar-2024,40490,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,18,5,no,no,yes,no
848,F1L848,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,76,5,no,no,yes,no
849,F1L849,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,76,5,no,no,yes,no
850,F1L850,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,9,5,no,no,yes,no
851,F1L851,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Wertholz,1,11,7,no,no,yes,no
852,F1L852,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
853,F1L853,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,59,5,no,no,yes,no
854,F1L854,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,76,5,no,no,yes,no
855,F1L855,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,2,5,no,no,yes,no
856,F1L856,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,94,5,no,no,yes,no
857,F1L857,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,59,5,no,no,yes,no
858,F1L858,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,66,5,no,no,yes,no
859,F1L859,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
860,F1L860,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,48,5,no,no,yes,no
861,F1L861,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,69,5,no,no,yes,no
862,F1L862,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,66,5,no,no,yes,no
863,F1L863,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,72,5,no,no,yes,no
864,F1L864,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
865,F1L865,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,55,5,no,no,yes,no
866,F1L866,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,33,5,no,no,yes,no
867,F1L867,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,33,5,no,no,yes,no
868,F1L868,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,59,5,no,no,yes,no
869,F1L869,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,18,5,no,no,yes,no
870,F1L870,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,33,5,no,no,yes,no
871,F1L871,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,26,5,no,no,yes,no
872,F1L872,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,32,5,no,no,yes,no
873,F1L873,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,27,5,no,no,yes,no
874,F1L874,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,37,5,no,no,yes,no
875,F1L875,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,15,5,no,no,yes,no
876,F1L876,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,48,5,no,no,yes,no
877,F1L877,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,37,5,no,no,yes,no
878,F1L878,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,56,5,no,no,yes,no
879,F1L879,WoodCargo,04-Mar-2024,72920,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,24,5,no,no,yes,no
880,F1L880,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,41,5,no,no,yes,no
881,F1L881,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
882,F1L882,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,62,5,no,no,yes,no
883,F1L883,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,06,5,no,no,yes,no
884,F1L884,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,9,5,no,no,yes,no
885,F1L885,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,45,5,no,no,yes,no
886,F1L886,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,23,5,no,no,yes,no
887,F1L887,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,76,5,no,no,yes,no
888,F1L888,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,9,5,no,no,yes,no
889,F1L889,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,02,5,no,no,yes,no
890,F1L890,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,3,5,no,no,yes,no
891,F1L891,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,06,5,no,no,yes,no
892,F1L892,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,86,5,no,no,yes,no
893,F1L893,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,76,5,no,no,yes,no
894,F1L894,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,35,5,no,no,yes,no
895,F1L895,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,18,5,no,no,yes,no
896,F1L896,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,42,5,no,no,yes,no
897,F1L897,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,72,5,no,no,yes,no
898,F1L898,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,45,5,no,no,yes,no
899,F1L899,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,62,5,no,no,yes,no
900,F1L900,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,94,5,no,no,yes,no
901,F1L901,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,14,5,no,no,yes,no
902,F1L902,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,35,5,no,no,yes,no
903,F1L903,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,62,5,no,no,yes,no
904,F1L904,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,76,5,no,no,yes,no
905,F1L905,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,72,5,no,no,yes,no
906,F1L906,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,56,5,no,no,yes,no
907,F1L907,WoodCargo,05-Mar-2024,39560,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
908,F1L908,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,45,5,no,no,yes,no
909,F1L909,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,24,5,no,no,yes,no
910,F1L910,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,9,5,no,no,yes,no
911,F1L911,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
912,F1L912,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,1,5,no,no,yes,no
913,F1L913,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,83,5,no,no,yes,no
914,F1L914,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Wertholz,0,79,5,no,no,yes,no
915,F1L915,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,33,5,no,no,yes,no
916,F1L916,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,48,5,no,no,yes,no
917,F1L917,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,72,5,no,no,yes,no
918,F1L918,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,1,5,no,no,yes,no
919,F1L919,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
920,F1L920,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
921,F1L921,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,94,5,no,no,yes,no
922,F1L922,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,3,5,no,no,yes,no
923,F1L923,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
924,F1L924,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,53,5,no,no,yes,no
925,F1L925,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
926,F1L926,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,92,5,no,no,yes,no
927,F1L927,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,69,5,no,no,yes,no
928,F1L928,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,86,5,no,no,yes,no
929,F1L929,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,69,5,no,no,yes,no
930,F1L930,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,18,5,no,no,yes,no
931,F1L931,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,42,5,no,no,yes,no
932,F1L932,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,72,5,no,no,yes,no
933,F1L933,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,33,5,no,no,yes,no
934,F1L934,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,42,5,no,no,yes,no
935,F1L935,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
936,F1L936,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,35,5,no,no,yes,no
937,F1L937,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
938,F1L938,WoodCargo,05-Mar-2024,29850,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,1,5,no,no,yes,no
939,F1L939,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
940,F1L940,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,28,5,no,no,yes,no
941,F1L941,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,69,5,no,no,yes,no
942,F1L942,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,3,5,no,no,yes,no
943,F1L943,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,62,5,no,no,yes,no
944,F1L944,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,26,5,no,no,yes,no
945,F1L945,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,94,5,no,no,yes,no
946,F1L946,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,41,5,no,no,yes,no
947,F1L947,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
948,F1L948,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
949,F1L949,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,62,5,no,no,yes,no
950,F1L950,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,42,5,no,no,yes,no
951,F1L951,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,14,5,no,no,yes,no
952,F1L952,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,4,5,no,no,yes,no
953,F1L953,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,53,5,no,no,yes,no
954,F1L954,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,86,5,no,no,yes,no
955,F1L955,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,72,5,no,no,yes,no
956,F1L956,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,9,5,no,no,yes,no
957,F1L957,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,62,5,no,no,yes,no
958,F1L958,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,26,5,no,no,yes,no
959,F1L959,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,53,5,no,no,yes,no
960,F1L960,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,48,5,no,no,yes,no
961,F1L961,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,06,5,no,no,yes,no
962,F1L962,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
963,F1L963,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,79,5,no,no,yes,no
964,F1L964,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,24,5,no,no,yes,no
965,F1L965,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,28,5,no,no,yes,no
966,F1L966,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,33,5,no,no,yes,no
967,F1L967,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,5,5,no,no,yes,no
968,F1L968,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
969,F1L969,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,79,5,no,no,yes,no
970,F1L970,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
971,F1L971,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,42,5,no,no,yes,no
972,F1L972,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,3,5,no,no,yes,no
973,F1L973,WoodCargo,06-Mar-2024,85590,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,9,5,no,no,yes,no
974,F1L974,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,9,5,no,no,yes,no
975,F1L975,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,33,5,no,no,yes,no
976,F1L976,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,45,5,no,no,yes,no
977,F1L977,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,66,5,no,no,yes,no
978,F1L978,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,42,5,no,no,yes,no
979,F1L979,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,83,5,no,no,yes,no
980,F1L980,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,24,5,no,no,yes,no
981,F1L981,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,69,5,no,no,yes,no
982,F1L982,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
983,F1L983,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,76,5,no,no,yes,no
984,F1L984,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,02,5,no,no,yes,no
985,F1L985,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,6,5,no,no,yes,no
986,F1L986,WoodCargo,07-Mar-2024,87120,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,33,5,no,no,yes,no
